method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
monogs,kitti_corrupted,00_brightness_s1,0,completed,True,3520.409068107605,5.896930694580078,0.0,3.94146728515625,nan,none
monogs,kitti_corrupted,00_brightness_s2,0,completed,False,1330.203316450119,3.523754119873047,0.0,2.96295166015625,nan,none
monogs,kitti_corrupted,00_brightness_s3,0,completed,False,1930.2635617256165,4.040760040283203,0.0,3.09967041015625,nan,none
monogs,kitti_corrupted,00_brightness_s4,0,completed,True,3310.338715314865,4.208984375,0.0,4.08599853515625,,none
monogs,kitti_corrupted,00_brightness_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_contrast_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_contrast_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_contrast_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_contrast_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_contrast_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_defocus_blur_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_defocus_blur_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_defocus_blur_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_defocus_blur_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_defocus_blur_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_elastic_transform_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_elastic_transform_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_elastic_transform_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_elastic_transform_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_elastic_transform_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_frost_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_frost_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_frost_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
