method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
monogs,kitti_3d_corrupted,fog_00_1,0,completed,True,990.0893895626068,10.12173843383789,0.0,4.62335205078125,nan,none
monogs,kitti_3d_corrupted,fog_00_2,0,completed,False,600.0713329315186,5.876617431640625,0.0,3.62335205078125,,none
monogs,kitti_3d_corrupted,fog_00_3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,fog_00_4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,fog_00_5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,rain_00_1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,rain_00_2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,rain_00_3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,rain_00_4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,rain_00_5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,far_focus_00_1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,far_focus_00_2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,far_focus_00_3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,far_focus_00_4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,far_focus_00_5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,flash_00_1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,flash_00_2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,flash_00_3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,flash_00_4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,flash_00_5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,iso_noise_00_1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,iso_noise_00_2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,iso_noise_00_3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,iso_noise_00_4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,iso_noise_00_5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,low_light_00_1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,low_light_00_2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,low_light_00_3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,low_light_00_4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,low_light_00_5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,near_focus_00_1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,near_focus_00_2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,near_focus_00_3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,near_focus_00_4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_3d_corrupted,near_focus_00_5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
